unique_id,fam_default,fam_with a family,gender_default,gender_gender nonconforming person,gender_man,gender_woman,income_default,income_holding a Section 8 voucher,race_Hawaiian,race_Hispanic,race_Native American,race_asian,race_black,race_default,race_white,rentbuy_buy,rentbuy_rent,sexuality_LGBT,sexuality_default,sexuality_straight,est_white_perc,est_black_perc,est_native_perc,est_asian_perc,est_islander_perc,est_hispanic_perc,neighopp_idx
68,0.889763779527559,0.1102362204724409,0.4488188976377952,0.0314960629921259,0.3385826771653543,0.1811023622047244,0.0787401574803149,0.9212598425196852,0.0708661417322834,0.0629921259842519,0.0866141732283464,0.0787401574803149,0.5590551181102362,0.0787401574803149,0.0629921259842519,0.4015748031496063,0.5984251968503937,0.0551181102362204,0.5669291338582677,0.3779527559055118,0.0276297801311671,0.7214275790205217,0.0013493517042268,0.0035413493626738,1.0030771770853037e-07,0.2294550882413212,-8.260962067035468
69,0.6049488054607508,0.3950511945392491,0.2849829351535836,0.1049488054607508,0.2926621160409556,0.3174061433447099,0.0725255972696245,0.9274744027303754,0.1510238907849829,0.1245733788395904,0.1271331058020477,0.1808873720136518,0.1168941979522184,0.1604095563139931,0.1390784982935153,0.3950511945392491,0.6049488054607508,0.0742320819112627,0.4726962457337884,0.4530716723549488,0.1481197595343168,0.3506378142487191,0.0007775539307601,0.0957923119462844,0.0005547200773595,0.3830553740515109,-3.836274743625309
70,0.6867388362652233,0.3132611637347767,0.3247631935047361,0.0940460081190798,0.3301759133964817,0.2510148849797023,0.0791610284167794,0.9208389715832206,0.1177266576454668,0.2104194857916103,0.1177266576454668,0.1921515561569688,0.1853856562922868,0.1123139377537212,0.064276048714479,0.3213802435723951,0.6786197564276049,0.1143437077131258,0.469553450608931,0.4161028416779431,0.0609789204327999,0.2716047524134453,0.0006285068470946,0.1892544362596253,9.22308752492108e-06,0.4625437717102328,-3.510730559390944
71,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0833333333333333,0.9166666666666666,0.25,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.25,0.1666666666666666,0.4166666666666667,0.5833333333333334,0.0,0.8333333333333334,0.1666666666666666,0.0291229115808065,0.0638231021089345,2.8818048701040628e-05,0.0019602115488555,0.0,0.9015864720430514,-2.751076627333705
72,0.3394703656998739,0.6605296343001261,0.3087011349306431,0.0168978562421185,0.3225725094577553,0.3518284993694829,0.6837326607818411,0.3162673392181589,0.1576292559899117,0.1031525851197982,0.162421185372005,0.164186633039092,0.0870113493064312,0.1674653215636822,0.1581336696090794,0.4847414880201765,0.5152585119798234,0.0131147540983606,0.4736443883984867,0.5132408575031526,0.5125665290999472,0.0872501774563107,0.0002216627862146,0.1099882808499806,7.954360427789086e-05,0.2464955568828742,-0.2846113451865725
73,0.935897435897436,0.0641025641025641,0.3846153846153846,0.0256410256410256,0.3333333333333333,0.2564102564102564,0.0641025641025641,0.935897435897436,0.1025641025641025,0.0641025641025641,0.0769230769230769,0.1282051282051282,0.3974358974358974,0.1794871794871795,0.0512820512820512,0.4615384615384615,0.5384615384615384,0.0384615384615384,0.5897435897435898,0.3717948717948718,0.0102448333643203,0.5624950706773859,1.2971110890797678e-06,0.0021279735373362,0.0002368699517911,0.4132317982761906,-5.223992038690129
77,0.3536842105263157,0.6463157894736842,0.2821052631578947,0.0778947368421052,0.2847368421052632,0.3552631578947368,0.9736842105263158,0.0263157894736842,0.1605263157894736,0.0821052631578947,0.0752631578947368,0.1831578947368421,0.1126315789473684,0.1747368421052631,0.211578947368421,0.5963157894736842,0.4036842105263158,0.0310526315789473,0.4426315789473684,0.5263157894736842,0.6415003025687862,0.0528277691946906,0.0001873570628444,0.1620713277288281,2.2047209480916176e-06,0.0950164159455165,3.815334453684896
79,0.6672038678485093,0.3327961321514907,0.2360999194198227,0.3448831587429492,0.2328767123287671,0.1861402095084609,0.1788879935535858,0.8211120064464141,0.0556003223207091,0.0749395648670427,0.1297340854149879,0.0765511684125705,0.5132957292506044,0.0821917808219178,0.0676873489121676,0.3634165995165189,0.636583400483481,0.5100725221595488,0.2965350523771152,0.193392425463336,0.1902583521163515,0.5662555210245463,2.340226033870963e-07,0.0783579898454827,0.0,0.1356935646288418,-6.786472010896715
80,0.6712172923777019,0.328782707622298,0.167235494880546,0.5472127417519909,0.1285551763367463,0.1569965870307167,0.3720136518771331,0.6279863481228669,0.1012514220705347,0.2639362912400455,0.1331058020477815,0.1160409556313993,0.073947667804323,0.1649601820250284,0.1467576791808873,0.4550625711035267,0.5449374288964732,0.6291240045506257,0.2127417519908987,0.1581342434584755,0.205788811431789,0.0844430831343656,0.001431902008121,0.0138191174940296,0.0,0.6852459791752185,-1.791590944789066
82,0.6956521739130435,0.3043478260869565,0.4130434782608695,0.1956521739130435,0.1521739130434782,0.2391304347826087,0.1521739130434782,0.8478260869565217,0.0434782608695652,0.1521739130434782,0.1739130434782608,0.1304347826086956,0.2391304347826087,0.217391304347826,0.0434782608695652,0.3260869565217391,0.6739130434782609,0.2391304347826087,0.4130434782608695,0.3478260869565217,0.5528003188597664,0.1190356283552494,0.0038206150217593,0.177093262681179,0.0,0.1180304301509161,3.443463768563272
83,0.2680793810965355,0.7319206189034645,0.2011436259670366,0.3467877564749411,0.2125798856374033,0.2394887319206189,0.4248234106962664,0.5751765893037336,0.136226034308779,0.1648166834846955,0.1294988227379751,0.1429532458795829,0.1503531786074672,0.1389169189371005,0.1372351160443995,0.462159434914228,0.5378405650857719,0.5216952573158425,0.2320887991927346,0.2462159434914228,0.4986188376900054,0.1131926247973183,0.0012382510769618,0.100267463950379,0.0,0.262469408257765,4.694663349537845
84,0.7222222222222222,0.2777777777777778,0.6111111111111112,0.0,0.25,0.1388888888888889,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.6388888888888888,0.1111111111111111,0.0504923053140192,0.0136817600126841,0.0001991346853009,0.0080047526454343,0.0,0.9258310427905304,-2.5240388761953185
