unique_id,fam_default,fam_with a family,gender_default,gender_gender nonconforming person,gender_man,gender_woman,income_default,income_holding a Section 8 voucher,race_Hawaiian,race_Hispanic,race_Native American,race_asian,race_black,race_default,race_white,rentbuy_buy,rentbuy_rent,sexuality_LGBT,sexuality_default,sexuality_straight,est_white_perc,est_black_perc,est_native_perc,est_asian_perc,est_islander_perc,est_hispanic_perc,neighopp_idx
17,0.4712824547600314,0.5287175452399685,0.3084185680566483,0.032258064516129,0.3123524783634933,0.3469708890637293,0.988198269079465,0.011801730920535,0.1707317073170731,0.0920535011801731,0.0959874114870181,0.1361132966168371,0.1188040912667191,0.1817466561762391,0.2045633359559402,0.7332808811959087,0.2667191188040912,0.020456333595594,0.4720692368214004,0.5074744295830055,0.0967484697327902,0.0388503022735496,0.0011401508702908,0.5805899229556519,3.7715375421201485e-05,0.2546716606745455,1.1474615025617707
37,0.3805805465965031,0.6194194534034969,0.2909523001188253,0.0942115090816499,0.3001188253267696,0.314717365472755,0.7757596333389917,0.2242403666610083,0.1532846715328467,0.1301986080461721,0.1515871668647088,0.1288406043116618,0.1442878967917161,0.139704634187744,0.1520964182651502,0.5299609573926328,0.4700390426073672,0.072143948395858,0.4347309455101001,0.4931251060940417,0.1084296284116917,0.043935038807056,0.0022035123294475,0.1653762770957375,0.000484224242205,0.6434609011561715,-6.239175605700846
52,0.2399267399267399,0.76007326007326,0.3366910866910867,0.0259462759462759,0.3159340659340659,0.3214285714285714,0.7326007326007326,0.2673992673992674,0.1358363858363858,0.1681929181929182,0.1398046398046398,0.1825396825396825,0.1465201465201465,0.1196581196581196,0.1074481074481074,0.5729548229548229,0.427045177045177,0.0152625152625152,0.4932844932844933,0.4914529914529914,0.1246947309183827,5.6772515968960447e-05,5.674181924237334e-06,0.7286445531943931,0.0088649206081514,0.0977512387116778,3.438767464644356
71,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.5,0.0,0.1666666666666666,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.5,0.5,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.355059636853914,0.0034500776603925,5.144006172998744e-06,0.1843610751805642,0.0090161771453945,0.3913562163090741,-2.7346753424116543
91,0.6287333769348158,0.3712666230651842,0.2177894048397645,0.356115107913669,0.2166993677785044,0.2093961194680619,0.6152169173751908,0.3847830826248092,0.1425768476128188,0.1557662960540658,0.1430128624373228,0.1521691737519075,0.1410507957270547,0.1374536734248964,0.1279703509919337,0.4508393285371702,0.5491606714628298,0.4771092217135382,0.277305428384565,0.2455853499018966,0.2708666710010902,0.0313444928720047,8.17859502084586e-07,0.3054021568691216,0.0021913067323343,0.3326374280740281,-3.727954217563178
94,0.5277777777777778,0.4722222222222222,0.2152777777777778,0.3680555555555556,0.2291666666666666,0.1875,0.3055555555555556,0.6944444444444444,0.1388888888888889,0.1388888888888889,0.1458333333333333,0.1597222222222222,0.1458333333333333,0.1180555555555555,0.1527777777777778,0.5694444444444444,0.4305555555555556,0.5347222222222222,0.3125,0.1527777777777778,0.2667859402148015,0.0540766878767148,0.0110961085690283,0.3444541801774942,3.348544738409048e-06,0.2880987741996631,-7.069613901960978
100,0.6206896551724138,0.3793103448275862,0.2413793103448276,0.3103448275862069,0.2413793103448276,0.2068965517241379,0.7586206896551724,0.2413793103448276,0.1724137931034483,0.2068965517241379,0.1379310344827586,0.0344827586206896,0.1379310344827586,0.0689655172413793,0.2413793103448276,0.6551724137931034,0.3448275862068966,0.6551724137931034,0.2068965517241379,0.1379310344827586,0.3393835476120963,0.0378951544993232,8.72187381583366e-05,0.1706378600200368,0.0017488223908383,0.4069391885240911,-2.777920762638844
110,0.432315916537334,0.567684083462666,0.2445249180893257,0.2174512847042593,0.2517675461286429,0.286256251077772,0.9156751163993792,0.0843248836006207,0.156751163993792,0.1334712881531298,0.1422659079151577,0.109501638213485,0.1350232798758406,0.1501983100534575,0.1727884117951371,0.5288842903948957,0.4711157096051043,0.3122952233143645,0.3210898430763925,0.3666149336092429,0.5809882306320755,0.0317274125767236,0.004629706673895,0.1574347194808273,1.868850204863683e-05,0.18431990085553,0.0054325664063176
124,0.6003894839337878,0.3996105160662123,0.1896786757546251,0.4549172346640701,0.1871470301850048,0.1682570593962999,0.7065238558909445,0.2934761441090555,0.1396299902629016,0.1511197663096397,0.1219084712755598,0.1413826679649464,0.1221032132424537,0.1719571567672833,0.1518987341772152,0.4806231742940604,0.5193768257059397,0.759493670886076,0.149172346640701,0.0913339824732229,0.4087222532799351,0.0535656890135762,0.0012296126092372,0.167302552097305,0.0005116579525795,0.3022563095550219,-1.4046626179493742
126,0.9614197530864198,0.0385802469135802,0.2685185185185185,0.1342592592592592,0.3086419753086419,0.2885802469135802,0.9876543209876544,0.0123456790123456,0.1682098765432098,0.1126543209876543,0.0787037037037037,0.1558641975308642,0.1095679012345679,0.1944444444444444,0.1805555555555555,0.4058641975308642,0.5941358024691358,0.1018518518518518,0.4089506172839506,0.4891975308641975,0.4536090135564359,0.0362469939638569,2.2165051984721454e-06,0.2064387254286617,0.0015778017342705,0.2553581882281192,0.1972726305731236
130,0.3932704019488429,0.6067295980511571,0.2877588306942752,0.1167783191230207,0.2917174177831912,0.3037454323995128,0.4862971985383678,0.5137028014616322,0.1519488428745432,0.1714372716199756,0.1454019488428745,0.1699147381242387,0.1415956151035322,0.1181485992691839,0.1015529841656516,0.4876674786845311,0.5123325213154689,0.1017052375152253,0.4528014616321559,0.4454933008526187,0.1288061208339272,0.010097813439338,0.0013152763451749,0.687746481313827,3.351089948700669e-06,0.1471938858653366,3.5031279984594885
141,0.7894736842105263,0.2105263157894736,0.3157894736842105,0.0701754385964912,0.3684210526315789,0.2456140350877192,0.8771929824561403,0.1228070175438596,0.2456140350877192,0.0526315789473684,0.0526315789473684,0.3157894736842105,0.087719298245614,0.087719298245614,0.1578947368421052,0.4035087719298245,0.5964912280701754,0.087719298245614,0.3333333333333333,0.5789473684210527,0.1050043688028701,0.0167454027078779,0.0049322947973499,0.7982627692048059,7.502874984000999e-05,0.0508397691535114,-1.32672219985358
181,0.18,0.82,0.29,0.04,0.35,0.32,0.32,0.68,0.15,0.25,0.12,0.15,0.11,0.08,0.14,0.53,0.47,0.01,0.39,0.6,0.3390641111379712,0.0149137696944673,0.0,0.2687748274322581,0.0,0.3329285901868261,0.8893659702143886
196,0.295465626523647,0.704534373476353,0.2650739476678043,0.1808873720136518,0.2588980984885421,0.2951405818300016,0.5771168535673655,0.4228831464326344,0.1643100926377377,0.1480578579554688,0.1397692182675118,0.126604908174874,0.1345685031691857,0.1355436372501219,0.1511457825450999,0.5010563952543474,0.4989436047456525,0.2034779782220055,0.3633999674955306,0.4331220542824638,0.4074772728526994,0.047147327700683,7.06182394065527e-05,0.3548075077421334,5.005149951671198e-05,0.1102407588192118,2.478603290148192
209,0.1333333333333333,0.8666666666666667,0.2,0.1333333333333333,0.2,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.1333333333333333,0.2,0.2,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.2,0.6,0.4,0.0666666666666666,0.4666666666666667,0.4666666666666667,0.4795228527357577,0.0359354610819476,0.0074476698887418,0.2107348904231266,0.0004164125214404,0.2168782426750879,-1.8496335232132768
210,0.5554778554778554,0.4445221445221445,0.2221445221445221,0.2934731934731934,0.2424242424242424,0.2419580419580419,0.7503496503496504,0.2496503496503496,0.1645687645687645,0.113053613053613,0.1128205128205128,0.1272727272727272,0.1256410256410256,0.1897435897435897,0.1668997668997669,0.4419580419580419,0.558041958041958,0.5375291375291376,0.2421911421911421,0.2202797202797203,0.4300726782948963,0.0538810953401335,0.0119702757863334,0.2086288148519799,0.0010619745676311,0.2320260026933982,-4.239191027203134
237,0.3059090909090909,0.6940909090909091,0.27,0.0863636363636363,0.3068181818181818,0.3368181818181818,0.9940909090909092,0.0059090909090909,0.1604545454545454,0.0709090909090909,0.0772727272727272,0.094090909090909,0.064090909090909,0.2622727272727272,0.2709090909090909,0.6172727272727273,0.3827272727272727,0.2595454545454545,0.359090909090909,0.3813636363636363,0.4671717095482898,0.0122549708837647,0.0036884237753454,0.3031862418930357,0.0,0.1516140544933398,3.61120650564907
245,0.8555555555555555,0.1444444444444444,0.1925925925925926,0.4111111111111111,0.1851851851851851,0.2111111111111111,0.9592592592592591,0.0407407407407407,0.137037037037037,0.1555555555555555,0.1407407407407407,0.1629629629629629,0.1074074074074074,0.1444444444444444,0.1518518518518518,0.3518518518518518,0.6481481481481481,0.3333333333333333,0.3296296296296296,0.337037037037037,0.5402130589642172,0.0093745383527178,0.0,0.3010767867748216,0.0076933175195169,0.1045172041898248,0.2862579239709253
250,0.3191153238546603,0.6808846761453397,0.3285939968404423,0.0521327014218009,0.273301737756714,0.3459715639810427,0.1548183254344391,0.8451816745655608,0.1737756714060031,0.1453396524486571,0.1500789889415482,0.1248025276461295,0.1311216429699842,0.1563981042654028,0.1184834123222748,0.608214849921011,0.3917851500789889,0.0442338072669826,0.4739336492890995,0.4818325434439178,0.4787425779918997,0.0173831791143232,2.24536857536172e-05,0.1354034902144507,0.0,0.3344898516006632,3.353037017807149
253,0.7777777777777778,0.2222222222222222,0.1666666666666666,0.5,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.2777777777777778,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.6111111111111112,0.3888888888888889,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.4422582623449874,0.0764503827843491,6.849609509814726e-07,0.20290504513341,0.0037411724814772,0.225980431257929,-1.954500340220474
273,0.4783032666991711,0.5216967333008289,0.2423904715469805,0.2671867381764993,0.2412063801629867,0.2492164101135334,0.579647558682176,0.420352441317824,0.1484989900397018,0.1434840147663161,0.1388173016646932,0.1409765271296232,0.1375635578463467,0.1463397645747718,0.144319843978547,0.4920247962666295,0.5079752037333705,0.3619140488960089,0.3178240579508253,0.3202618931531657,0.6230189360070674,0.0067422330689575,0.0,0.0993810224799601,0.003844159930187,0.1990909218792526,2.205674745003141
288,0.4117647058823529,0.5882352941176471,0.1176470588235294,0.1764705882352941,0.4117647058823529,0.2941176470588235,0.2352941176470588,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.2941176470588235,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.6470588235294118,0.0,0.3529411764705882,0.6470588235294118,0.3626796049741609,0.0332907062541511,0.0084378454514827,0.2782719857576406,0.000451293805552,0.2692904664762136,4.108476911297386
297,0.4847328244274809,0.5152671755725191,0.2786259541984733,0.1106870229007633,0.3129770992366412,0.2977099236641221,0.1450381679389313,0.8549618320610687,0.1297709923664122,0.3511450381679389,0.148854961832061,0.0839694656488549,0.1030534351145038,0.0954198473282442,0.0877862595419847,0.366412213740458,0.6335877862595419,0.1679389312977099,0.5,0.3320610687022901,0.1171638564634673,0.0041072200605274,0.0021616947686986,0.2053610030263726,0.0012970168612191,0.6392131431041936,-3.1448819367931797
298,0.8666666666666667,0.1333333333333333,0.2,0.6666666666666666,0.0,0.1333333333333333,1.0,0.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.2,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.0666666666666666,0.2666666666666666,0.0307076101468624,0.0360480640854472,0.0,0.2677856189204654,0.0112530993705893,0.631127217242037,-11.639643712981346
